index,field,pv,value,read-only
2124,bba_offset_x,SR24C-DI-EBPM-01:CF:BBA_X_S,0,False
2124,bba_offset_y,SR24C-DI-EBPM-01:CF:BBA_Y_S,0,False
2140,golden_offset_x,SR24C-DI-EBPM-02:CF:GOLDEN_X_S,0,False
2140,golden_offset_y,SR24C-DI-EBPM-02:CF:GOLDEN_Y_S,0,False
2140,bcd_offset_x,SR24C-DI-EBPM-02:CF:BCD_X_S,0,False
2140,bcd_offset_y,SR24C-DI-EBPM-02:CF:BCD_Y_S,0,False
2140,bba_offset_x,SR24C-DI-EBPM-02:CF:BBA_X_S,0,False
2140,bba_offset_y,SR24C-DI-EBPM-02:CF:BBA_Y_S,0,False
2146,golden_offset_x,SR24C-DI-EBPM-03:CF:GOLDEN_X_S,0,False
2146,golden_offset_y,SR24C-DI-EBPM-03:CF:GOLDEN_Y_S,0,False
2146,bcd_offset_x,SR24C-DI-EBPM-03:CF:BCD_X_S,0,False
2146,bcd_offset_y,SR24C-DI-EBPM-03:CF:BCD_Y_S,0,False
2146,bba_offset_x,SR24C-DI-EBPM-03:CF:BBA_X_S,0,False
2146,bba_offset_y,SR24C-DI-EBPM-03:CF:BBA_Y_S,0,False
2154,golden_offset_x,SR24C-DI-EBPM-04:CF:GOLDEN_X_S,0,False
2154,golden_offset_y,SR24C-DI-EBPM-04:CF:GOLDEN_Y_S,0,False
2154,bcd_offset_x,SR24C-DI-EBPM-04:CF:BCD_X_S,0,False
2154,bcd_offset_y,SR24C-DI-EBPM-04:CF:BCD_Y_S,0,False
2154,bba_offset_x,SR24C-DI-EBPM-04:CF:BBA_X_S,0,False
2154,bba_offset_y,SR24C-DI-EBPM-04:CF:BBA_Y_S,0,False
2168,golden_offset_x,SR24C-DI-EBPM-05:CF:GOLDEN_X_S,0,False
2168,golden_offset_y,SR24C-DI-EBPM-05:CF:GOLDEN_Y_S,0,False
2168,bcd_offset_x,SR24C-DI-EBPM-05:CF:BCD_X_S,0,False
2168,bcd_offset_y,SR24C-DI-EBPM-05:CF:BCD_Y_S,0,False
2168,bba_offset_x,SR24C-DI-EBPM-05:CF:BBA_X_S,0,False
2168,bba_offset_y,SR24C-DI-EBPM-05:CF:BBA_Y_S,0,False
2179,golden_offset_x,SR24C-DI-EBPM-06:CF:GOLDEN_X_S,0,False
2179,golden_offset_y,SR24C-DI-EBPM-06:CF:GOLDEN_Y_S,0,False
2179,bcd_offset_x,SR24C-DI-EBPM-06:CF:BCD_X_S,0,False
2179,bcd_offset_y,SR24C-DI-EBPM-06:CF:BCD_Y_S,0,False
2179,bba_offset_x,SR24C-DI-EBPM-06:CF:BBA_X_S,0,False
2179,bba_offset_y,SR24C-DI-EBPM-06:CF:BBA_Y_S,0,False
2189,golden_offset_x,SR24C-DI-EBPM-07:CF:GOLDEN_X_S,0,False
2189,golden_offset_y,SR24C-DI-EBPM-07:CF:GOLDEN_Y_S,0,False
2189,bcd_offset_x,SR24C-DI-EBPM-07:CF:BCD_X_S,0,False
2189,bcd_offset_y,SR24C-DI-EBPM-07:CF:BCD_Y_S,0,False
2189,bba_offset_x,SR24C-DI-EBPM-07:CF:BBA_X_S,0,False
2189,bba_offset_y,SR24C-DI-EBPM-07:CF:BBA_Y_S,0,False
